col1_1a,col1_1,RA_d,DEC_d,FWHM_d,R_SAT_d,IND_d,MAG_d,MAG_d_unc,AP_d,AP_d_unc,PSF_d,PSF_d_unc,SKY_d,VISION,col1_2,ra_1,dec_1,wfc3m,wfc3u,nic1.6m,nic1.6u,nic2.05m,nic2.05u,irtfm,irtfu,hops,separation_2,closesthops,4thnearest,Separation_1,col1_3,ra_s,dec_s,b36_s,unc36_s,b45_s,unc45_s,b58_s,unc58_s,b8_s,unc8_s,J,uncJ,H,uncH,Ks,uncKs,class,col1_2a,Unnamed: 0.4,ra_v,dec_v,J_v,Je_v,H_v,He_v,Ks_v,Kse_v,Separation
3179,3319.0,83.7384894785195,-5.700776976301933,6.945891857147217,2.646283626556396,3186.0,12.213613492036576,0.0549997361038807,12.861645507385257,0.0050362669862806,12.213613492036576,0.0549997361038807,6.665373802185059,1.0,,,,,,,,,,,,,,,,,44178.0,83.73843,-5.70075,11.748,0.003,11.705,0.004,11.621,0.021,11.528,0.053,12.793,0.022,12.086,0.031,11.87,0.018,star_or_galaxy,271,271,83.738484,-5.700772,12.793,0.022,12.074,0.003,11.875,0.004,0.026572195860808143
3180,3320.0,83.73903605378476,-5.545300596546653,4.885360240936279,0.7978845238685608,3187.0,14.080321411778836,0.0281037618391949,13.750261115600583,0.0021574907004833,14.080321411778836,0.0281037618391949,1.981814861297607,1.0,,,,,,,,,,,,,,,,,45354.0,83.73902,-5.54533,12.882,0.008,12.263,0.007,12.016,0.058,11.285,0.062,14.906,0.052,14.26,0.046,13.723,0.043,disks,274,274,83.739027,-5.545282,15.014,0.024,14.197,0.011,13.694,0.016,0.07439355644130481
3181,3321.0,83.7406135960449,-5.546140109270095,4.076677322387695,0.9772050380706788,3189.0,14.228021784270826,0.0297300279282054,13.781573104431155,0.0018785416614264,14.228021784270826,0.0297300279282054,1.767516493797302,1.0,,,,,,,,,,,,,,,,,45347.0,83.74063,-5.54608,13.079,0.012,13.001,0.014,,,,,15.781,0.066,14.197,0.046,13.558,0.036,star_or_galaxy,284,284,83.740601,-5.546114,15.675,0.032,14.202,0.011,13.516,0.016,0.10426785467931463
3182,3322.0,83.74091183456724,-5.766855844445242,4.253917694091797,0.9772050380706788,3190.0,14.148661143546196,0.0338680638657567,13.728126334716794,0.0017711382824927,14.148661143546196,0.0338680638657567,1.447180986404419,1.0,,,,,,,,,,,,,,,,,43661.0,83.74089,-5.76692,13.935,0.012,13.909,0.018,13.887,0.146,,,15.061,0.041,14.304,0.051,14.169,0.057,star_or_galaxy,286,286,83.740905,-5.766863,15.048,0.008,14.364,0.006,14.137,0.009,0.035536514730107105
3183,3323.0,83.74280095494417,-5.751592902562682,3.834043741226196,2.985410690307617,3195.0,11.864293404524366,0.0606882494538892,13.265209960510257,0.0084410952404141,11.864293404524366,0.0606882494538892,10.32071685791016,1.0,,,,,,,,,,,,,,,,,43795.0,83.7428,-5.7515,9.978,0.002,9.415,0.002,8.905,0.004,8.18,0.005,13.639,0.027,11.982,0.033,11.09,0.021,disks,297,297,83.742797,-5.751565,13.115,0.004,11.982,0.033,11.09,0.021,0.10144321545121665
3184,3324.0,83.74388463930909,-5.547173926212646,4.709611892700195,3.090193510055542,3196.0,12.424884048110506,0.0264969590993189,12.239836501647943,0.0019074963638558,12.424884048110506,0.0264969590993189,5.284378528594971,1.0,,,,,,,,,,,,,,,,,45335.0,83.7438,-5.54712,11.18,0.003,10.692,0.002,10.312,0.013,9.588,0.013,13.3,0.026,12.404,0.037,11.946,0.021,disks,302,302,83.743876,-5.54716,13.33,0.009,12.423,0.004,11.901,0.007,0.0589213040015506
3185,3325.0,83.74545474619867,-5.467580820564219,3.23051381111145,2.705758094787598,3197.0,12.35872029478538,0.0473593756925515,14.162753000183098,0.0074535044841468,12.35872029478538,0.0473593756925515,10.58203125,1.0,,,,,,,,,,,,,,,,,45894.0,83.74545,-5.46752,11.761,0.005,11.756,0.007,11.527,0.048,,,12.945,0.022,12.176,0.029,12.012,0.018,star_or_galaxy,310,310,83.745432,-5.467568,12.945,0.022,12.152,0.006,12.002,0.013,0.09367329897450424
3186,3326.0,83.74575067267938,-5.79910348504067,4.71177339553833,2.58544135093689,3198.0,13.178896437133028,0.0302998610487019,12.890105056335443,0.0032645198516547,13.178896437133028,0.0302998610487019,4.87177038192749,1.0,,,,,,,,,,,,,,,,,51979.0,83.74573,-5.79912,,,,,9.559,0.006,8.96,0.016,,,,,,,disks,313,313,83.745752,-5.799107,15.176,0.009,13.087,0.004,12.018,0.004,0.013517380502009386
3187,3327.0,83.74585888996735,-5.74152504811136,23.77356147766113,3.191538095474243,3200.0,11.394836641929906,0.0579690924172468,13.068040656616216,0.0125770233571529,11.394836641929906,0.0579690924172468,17.86272048950195,1.0,,,,,,,,,,,,,,,,,43864.0,83.74606,-5.74159,9.51,0.001,9.121,0.001,8.713,0.003,8.034,0.004,11.411,0.028,10.707,0.046,10.315,0.032,disks,315,315,83.745882,-5.741497,12.165,0.003,11.252,0.002,10.836,0.003,0.13056764166372964
3188,3328.0,83.74630486197339,-5.74189121419247,11.6317892074585,3.431831359863281,3202.0,10.995180250506506,0.0597705813587057,12.767614173461917,0.018657736480236,10.995180250506506,0.0597705813587057,19.86748886108398,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,320,83.746316,-5.741858,11.914,0.002,11.118,0.002,10.315,0.032,0.12605123797572518
3189,3329.0,83.74679945785827,-5.748711870051213,26.30509948730469,3.699638366699219,3203.0,11.458016485796506,0.0675624286198239,12.939504432250974,0.0130550405010581,11.458016485796506,0.0675624286198239,16.25789260864258,1.0,,,,,,,,,,,,,,,,,43812.0,83.74683,-5.74869,8.571,0.004,7.875,0.004,7.455,0.002,6.769,0.002,12.748,0.024,11.106,0.032,9.981,0.021,disks,322,322,83.746791,-5.7487,12.748,0.024,11.106,0.032,9.981,0.021,0.05238164008608562
3190,3330.0,83.74679144085175,-5.766337940934965,3.252880096435547,5.140011787414551,3204.0,10.39675290433696,0.049646670529691,12.58483304016113,0.0129055175930261,10.39675290433696,0.049646670529691,40.52585601806641,1.0,,,,,,,,,,,,,,,,,43667.0,83.74683,-5.7663,8.474,0.003,7.956,0.004,7.606,0.001,6.863,0.001,11.623,0.024,10.283,0.032,9.417,0.021,disks,323,323,83.746803,-5.766345,11.623,0.024,10.283,0.032,9.417,0.021,0.04857939961114825
3191,3331.0,83.74712896182035,-5.392425139418717,6.911121845245361,4.618090629577637,3205.0,12.548557000271646,0.1167384806484743,11.415422248413083,0.0017230685334652,12.548557000271646,0.1167384806484743,11.59718894958496,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324,324,83.747125,-5.392406,12.988,0.025,,,11.823,0.001,0.07034981692512769
3192,3332.0,83.74789532907513,-5.440895640298612,3.092904329299927,0.5641895532608032,3206.0,16.1449681656299,0.0572668607623626,15.1460350894165,0.0018831394845619,16.1449681656299,0.0572668607623626,3.754900932312012,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,333,83.747923,-5.440881,17.024,0.017,15.354,0.004,14.612,0.004,0.11230237391204574
3193,3333.0,83.74817126067717,-5.40005597313858,5.73227596282959,4.222008228302002,3207.0,11.333397133834168,0.0495184192801083,11.438189315368655,0.0021147839725017,11.333397133834168,0.0495184192801083,14.02923583984375,1.0,,,,,,,,,,,,,,,,,46420.0,83.74816,-5.4001,10.931,0.004,10.646,0.004,10.325,0.023,,,12.478,0.023,11.695,0.032,11.358,0.021,disks,337,337,83.748153,-5.400056,12.478,0.023,11.695,0.032,11.358,0.021,0.06544675366628072
3194,3334.0,83.74844231109076,-5.42776480332444,223.9533233642578,4.333622455596924,3208.0,10.874223874870566,0.0418224991100147,11.535709189941404,0.0045046079903841,10.874223874870566,0.0418224991100147,18.71501922607422,1.0,,,,,,,,,,,,,,,,,46183.0,83.74842,-5.42779,9.953,0.002,9.493,0.001,9.029,0.007,8.388,0.012,12.119,0.022,11.283,0.031,10.914,0.021,disks,339,339,83.748434,-5.42777,12.119,0.022,11.283,0.031,10.914,0.021,0.035173608427263456
3195,3335.0,83.75081738366524,-5.498148277265453,27.61041069030762,0.5641895532608032,3212.0,23.01597520002069,0.2124679454339867,20.74682979541016,0.2050563246011734,23.01597520002069,0.2124679454339867,2.066065788269043,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,354,83.750722,-5.498126,,,,,18.316,0.187,0.3510839574835748
3196,3336.0,83.75095274624782,-5.495643853336884,3.738940715789795,0.5641895532608032,3213.0,19.387009121576348,0.0348665968829639,18.33741741137696,0.0251985546201467,19.387009121576348,0.0348665968829639,1.574440479278564,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357,357,83.750962,-5.495606,,,,,18.623,0.206,0.1402486094551216
3197,3337.0,83.751976953502,-5.420636427730404,7.361317157745361,4.370193481445312,3215.0,11.029794685952076,0.0454360136455908,11.401049422790525,0.0031721536070108,11.029794685952076,0.0454360136455908,19.33464431762695,1.0,,,,,,,,,,,,,,,,,46243.0,83.75181,-5.42059,9.418,0.002,9.075,0.002,8.834,0.007,8.148,0.013,12.188,0.032,11.187,0.043,10.401,0.021,disks,363,363,83.751946,-5.420636,12.188,0.032,11.187,0.043,10.401,0.021,0.11094496743950605
3198,3338.0,83.75342832991156,-5.635552477745024,8.63076400756836,3.523362874984741,3217.0,11.090173746500788,0.0466671584569743,12.805694388916017,0.0129168834537267,11.090173746500788,0.0466671584569743,19.21519088745117,1.0,201.0,83.75339023218676,-5.635535049033199,10.849459527945214,0.0578574630729868,0.0,0.0,0.0,0.0,0.0,0.0,-1015.0,22014.037250314384,-1016.0,21955.61328125,8.50355304682773E-4,44682.0,83.75333,-5.6355,9.109,0.005,8.59,0.002,7.934,0.002,6.918,0.002,11.9,0.024,10.799,0.032,10.022,0.021,disks,372,372,83.753428,-5.635541,11.9,0.024,10.799,0.032,10.022,0.021,0.041336783140838544
3199,3339.0,83.75355949363403,-5.518285365200839,4.228979110717773,3.090193510055542,3218.0,12.530992705654546,0.0331813903604284,12.258598136474603,0.0019269112963229,12.530992705654546,0.0331813903604284,6.060981750488281,1.0,,,,,,,,,,,,,,,,,45544.0,83.75354,-5.51831,11.245,0.006,10.911,0.004,10.312,0.035,9.384,0.029,13.453,0.026,12.699,0.035,12.119,0.024,disks,373,373,83.753551,-5.518287,13.423,0.012,12.588,0.005,12.106,0.009,0.030999169718937517
3200,3340.0,83.7543680072197,-5.402856449709327,6.666912078857422,5.046265125274658,3219.0,11.154208414618136,0.0674210409041434,11.272948073913575,0.0108203385025262,11.154208414618136,0.0674210409041434,42.57518768310547,1.0,,,,,,,,,,,,,,,,,46397.0,83.75419,-5.40283,9.931,0.002,9.839,0.003,9.669,0.013,,,11.479,0.026,10.614,0.042,10.289,0.028,star_or_galaxy,376,376,83.754225,-5.40288,11.479,0.026,10.614,0.042,10.289,0.028,0.5195034118645405
3201,3341.0,83.75458425022546,-5.378192357416039,3.936672687530518,0.9772050380706788,3220.0,14.179397582478837,0.0385609330431894,13.774071502258304,0.002751798601821,14.179397582478837,0.0385609330431894,6.348041534423828,1.0,,,,,,,,,,,,,,,,,46620.0,83.75457,-5.37818,11.804,0.006,11.596,0.009,11.354,0.038,,,,,,,,,star_or_galaxy,381,381,83.754565,-5.378183,15.699,0.008,13.69,0.002,12.619,0.002,0.07678023420521218
3202,3342.0,83.75489769808556,-5.401899261108675,11.55773162841797,4.686510562896729,3221.0,10.611658926435137,0.0527833370461308,11.500934409667964,0.0071083549410104,10.611658926435137,0.0527833370461308,32.94886779785156,1.0,,,,,,,,,,,,,,,,,46403.0,83.75493,-5.40187,9.65,0.002,9.3,0.002,8.711,0.006,7.744,0.01,11.375,0.059,10.6,0.075,10.301,0.071,disks,383,383,83.754892,-5.401869,11.375,0.059,11.076,0.001,10.855,0.001,0.11083762919363095
3203,3343.0,83.75551543306004,-5.305929475943109,3.904450654983521,3.241022348403931,3224.0,12.412086555350529,0.039514396853906,12.097138213684085,0.0013701888965442,12.412086555350529,0.039514396853906,7.531997680664062,1.0,,,,,,,,,,,,,,,,,47253.0,83.7554,-5.30592,11.987,0.005,11.903,0.009,12.155,0.063,,,13.542,0.024,12.581,0.031,12.202,0.023,star_or_galaxy,392,392,83.755495,-5.305917,13.532,0.008,12.627,0.005,12.243,0.006,0.08591781636633047
3204,3344.0,83.75558003351948,-5.469965101318962,7.818470478057861,1.492705345153809,3225.0,14.163411943967896,0.0403300779803768,14.126721190979003,0.0024601568002253,14.163411943967896,0.0403300779803768,4.653422355651855,1.0,,,,,,,,,,,,,,,,,45874.0,83.75562,-5.4699,11.751,0.009,11.545,0.006,,,,,16.415,0.107,14.098,0.05,12.75,0.021,star_or_galaxy,394,394,83.755568,-5.46995,16.526,0.086,14.049,0.018,12.813,0.017,0.06939130791967234
3205,3345.0,83.75557024678288,-5.687130294228236,3.356619834899902,3.141274690628052,3226.0,11.57555606061319,0.0474633949921198,13.05603302947998,0.005539630074054,11.57555606061319,0.0474633949921198,16.98736953735352,1.0,,,,,,,,,,,,,,,,,44293.0,83.75557,-5.68711,9.126,0.005,8.497,0.005,8.003,0.002,7.087,0.002,12.927,0.027,11.205,0.033,10.184,0.023,disks,395,395,83.755563,-5.687085,12.927,0.027,11.205,0.033,10.184,0.023,0.16511278509953173
3206,3346.0,83.75588778618403,-5.757990972505962,2.901844501495361,0.5641895532608032,3228.0,20.16749166123035,0.0352778406569564,20.10891140930176,0.0345432944595813,20.16749166123035,0.0352778406569564,0.4066818952560425,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,400,83.7559,-5.757986,,,20.13,0.14,19.003,0.12,0.0472686412073693
3207,3347.0,83.75620488039311,-5.47241631641754,17.6741943359375,3.568248271942139,3229.0,11.621122675957476,0.05632687159837,13.402085113098146,0.0149739272892475,11.621122675957476,0.05632687159837,13.99730968475342,1.0,,,,,,,,,,,,,,,,,45856.0,83.75609,-5.47243,11.231,0.006,11.151,0.005,,,,,12.487,0.023,11.659,0.032,11.39,0.019,star_or_galaxy,403,403,83.756186,-5.472435,12.487,0.023,11.659,0.032,11.39,0.019,0.095403632465833
3208,3348.0,83.75657768314962,-5.426089604093064,3.921850919723511,3.289762258529663,3230.0,13.679177942382406,0.0937683062503245,11.976717757751464,0.0012869231868535,13.679177942382406,0.0937683062503245,7.938312530517578,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412,412,83.756585,-5.426098,13.564,0.003,,,12.621,0.001,0.040014908608434506
3209,3349.0,83.75672778717573,-5.560576609209718,4.640109062194824,3.191538095474243,3231.0,11.718020024459197,0.0489636554880101,12.394555854370116,0.0050388039089739,11.718020024459197,0.0489636554880101,12.04544639587402,1.0,,,,,,,,,,,,,,,,,45233.0,83.75665,-5.56053,10.496,0.003,10.431,0.002,10.206,0.017,9.79,0.028,13.075,0.025,11.588,0.032,10.968,0.023,star_or_galaxy,415,415,83.756725,-5.560562,13.024,0.005,11.588,0.032,10.968,0.023,0.053532910092075024
3210,3350.0,83.75695982932322,-5.443402637390067,5.350183010101318,2.705758094787598,3233.0,12.880507886868775,0.0493604527858935,12.687254714538575,0.0015355690848082,12.880507886868775,0.0493604527858935,6.997318267822266,1.0,,,,,,,,,,,,,,,,,46071.0,83.75696,-5.4434,10.823,0.003,10.212,0.003,9.74,0.008,9.039,0.015,14.241,0.027,13.049,0.095,12.157,0.045,disks,418,418,83.756946,-5.443398,14.073,0.003,13.107,0.001,12.095,0.001,0.05229729935250111
3211,3351.0,83.75732202834729,-5.48928965101908,6.364577770233154,1.261566281318665,3234.0,15.186547006334315,0.0347120916840017,14.952244567443843,0.0027756411582231,15.186547006334315,0.0347120916840017,2.111035823822021,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422,422,83.757303,-5.489277,16.537,0.049,15.248,0.026,14.682,0.039,0.08199888083567224
3212,3352.0,83.75744338618131,-5.351903876398244,4.439699649810791,1.128379106521606,3236.0,14.997426223435566,0.0499650854834608,14.803587722351075,0.0034965598024427,14.997426223435566,0.0499650854834608,7.163444519042969,1.0,,,,,,,,,,,,,,,,,46870.0,83.75739,-5.35193,12.896,0.024,12.737,0.022,,,,,16.946,0.182,14.915,0.065,14.083,0.033,star_or_galaxy,424,424,83.757441,-5.35189,16.657,0.012,14.815,0.002,13.964,0.002,0.0506819085613438
3213,3353.0,83.75764462470755,-5.505355281617168,3.997394323348999,3.141274690628052,3237.0,14.171824026543106,0.5402573774258869,12.205175208618163,0.001983749680221,14.171824026543106,0.5402573774258869,6.372661590576172,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3214,3354.0,83.75834394350375,-5.348667916333986,4.034459114074707,3.038253784179688,3238.0,11.929899669409275,0.0680949686155151,13.378762054016114,0.0124037181958556,11.929899669409275,0.0680949686155151,16.4467658996582,1.0,,,,,,,,,,,,,,,,,46898.0,83.75834,-5.34855,10.21,0.005,10.05,0.004,,,,,13.602,0.022,11.685,0.029,10.788,0.018,star_or_galaxy,429,429,83.758333,-5.348632,13.488,0.002,11.685,0.029,10.788,0.018,0.1351176781800027
3215,3355.0,83.75839619973418,-5.309513062780014,4.824757099151611,3.656366348266602,3239.0,11.902430325209975,0.0491109337320025,11.923019218017576,0.0019788949284702,11.902430325209975,0.0491109337320025,10.10733985900879,1.0,,,,,,,,,,,,,,,,,47219.0,83.75836,-5.30941,11.366,0.003,11.274,0.005,11.331,0.029,,,13.136,0.026,12.07,0.031,11.668,0.021,star_or_galaxy,430,430,83.758381,-5.309495,13.106,0.007,12.096,0.004,11.679,0.005,0.08483464319010535
3216,3356.0,83.7586419065366,-5.306315257919286,5.185459136962891,3.908820152282715,3240.0,11.651878998630275,0.0441705473885382,11.826843070556643,0.0018961342284455,11.651878998630275,0.0441705473885382,11.53845310211182,1.0,,,,,,,,,,,,,,,,,47250.0,83.75863,-5.30629,10.839,0.002,10.597,0.003,10.25,0.014,9.59,0.02,12.965,0.021,11.884,0.029,11.431,0.019,disks,436,436,83.758623,-5.30629,12.965,0.021,11.884,0.029,11.431,0.019,0.11340642464638996
3217,3357.0,83.75871768321622,-5.443454403841875,4.742161750793457,5.863230228424072,3241.0,11.137092674527736,0.0766805031779269,11.423950957824704,0.0075765997171401,11.137092674527736,0.0766805031779269,42.59867858886719,1.0,,,,,,,,,,,,,,,,,46070.0,83.75865,-5.44339,9.562,0.001,9.48,0.002,9.404,0.008,9.105,0.021,10.908,0.023,10.15,0.038,9.864,0.028,star_or_galaxy,438,438,83.758664,-5.443404,10.908,0.023,10.15,0.038,9.864,0.028,0.2644591696089951
3218,3358.0,83.75874948276571,-5.260431338934743,6.688962936401367,3.289762258529663,3242.0,11.815553873047335,0.0427194611047438,11.930496978332515,0.0026236039120703,11.815553873047335,0.0427194611047438,11.85472202301025,1.0,,,,,,,,,,,,,,,,,47616.0,83.75863,-5.26032,11.314,0.012,11.216,0.018,,,,,12.788,0.036,12.029,0.043,11.786,0.035,star_or_galaxy,439,439,83.758734,-5.260408,12.788,0.036,11.954,0.005,11.709,0.007,0.10069753582964845
3219,3359.0,83.75900410122196,-5.486069410874695,9.412199020385742,3.784698724746704,3243.0,11.475943504403403,0.0716804725492386,13.048766898681643,0.0263542421162128,11.475943504403403,0.0716804725492386,24.72519683837891,1.0,,,,,,,,,,,,,,,,,45754.0,83.75902,-5.486,9.809,0.003,9.617,0.002,9.172,0.023,8.716,0.027,12.025,0.023,11.067,0.033,10.592,0.023,disks,447,447,83.759091,-5.486065,12.025,0.023,11.067,0.033,10.592,0.023,0.31180724457701986
3220,3360.0,83.75915908974132,-5.443161410828773,3.938113927841187,3.090193510055542,3244.0,13.389071625429626,0.260676473135704,12.257751273681643,0.0030404571443796,13.389071625429626,0.260676473135704,10.2647647857666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448,448,83.759155,-5.443164,13.289,0.003,12.573,0.001,12.291,0.001,0.017369501850421736
3221,3361.0,83.76017795567985,-5.346287439490246,49.19409561157227,4.513516426086426,3249.0,10.836759118966746,0.0596989105539509,12.896780776550294,0.0235516726970672,10.836759118966746,0.0596989105539509,36.24482727050781,1.0,,,,,,,,,,,,,,,,,46915.0,83.7601,-5.34624,9.825,0.006,9.771,0.006,,,,,11.54,0.025,10.515,0.038,10.101,0.029,star_or_galaxy,458,458,83.760154,-5.346267,11.54,0.025,10.515,0.038,10.101,0.029,0.11308042063804148
3222,3362.0,83.76125190616952,-5.540258896624956,4.22573709487915,3.241022348403931,3251.0,12.513841393308116,0.0418138391785015,12.503015327026365,0.0027756963390856,12.513841393308116,0.0418138391785015,5.691255569458008,1.0,246.0,83.76118802670939,-5.540349630757726,12.263445008488093,0.0220185969981922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9294.6863193371,-1023.0,0.0,1.4635579101427725E-4,45389.0,83.76128,-5.54027,11.417,0.003,11.243,0.003,11.183,0.029,11.135,0.086,13.444,0.025,12.396,0.03,11.862,0.024,star_or_galaxy,469,469,83.761236,-5.540241,13.433,0.008,12.41,0.005,11.899,0.007,0.08601944887151979
3224,3364.0,83.76183997818724,-5.368996103054528,4.049194812774658,3.908820152282715,3253.0,10.655348725785489,0.0442883513016151,12.093014525939944,0.0114923026412725,10.655348725785489,0.0442883513016151,41.26572418212891,1.0,,,,,,,,,,,,,,,,,46707.0,83.76175,-5.36898,8.008,0.001,7.637,0.001,7.303,0.007,6.325,0.015,12.035,0.027,10.306,0.032,9.232,0.021,disks,480,480,83.761836,-5.368959,12.035,0.027,10.306,0.032,9.232,0.021,0.13432989220010905
3225,3365.0,83.76250556104435,-5.500434175229791,13.7952241897583,7.091753005981445,3254.0,10.970813268205596,0.1054259069474885,12.109855460693357,0.0342243649065494,10.970813268205596,0.1054259069474885,93.59281158447266,1.0,,,,,,,,,,,,,,,,,45666.0,83.76243,-5.5004,9.012,0.005,8.994,0.001,8.826,0.012,8.764,0.026,10.332,0.023,9.51,0.033,9.218,0.021,td,486,486,83.762484,-5.500417,10.332,0.023,9.51,0.033,9.218,0.021,0.09895717873843395
3226,3366.0,83.76249595240392,-5.644610397054576,7.593435764312744,1.492705345153809,3255.0,14.227747205235977,0.0333920115106553,14.148768233825685,0.0028483611531555,14.227747205235977,0.0333920115106553,1.544004917144775,1.0,,,,,,,,,,,,,,,,,44618.0,83.76247,-5.64464,13.443,0.009,13.143,0.011,13.206,0.077,,,14.816,0.034,14.277,0.041,13.877,0.035,disks,487,487,83.762484,-5.644593,14.777,0.01,14.184,0.007,13.875,0.01,0.0758682733572991
3227,3367.0,83.76265412218963,-5.759257073289909,6.160934925079346,3.431831359863281,3256.0,11.848711150945906,0.0521741257328837,12.161955642272943,0.0034937369637191,11.848711150945906,0.0521741257328837,8.359283447265625,1.0,,,,,,,,,,,,,,,,,43725.0,83.7626,-5.7594,10.861,0.002,10.66,0.002,10.453,0.009,,,12.962,0.03,11.821,0.038,11.333,0.03,star_or_galaxy,490,490,83.76264,-5.759272,12.962,0.03,11.821,0.038,11.333,0.03,0.07379864857249292
3228,3368.0,83.76288404297463,-5.377191367780503,2.790783166885376,3.241022348403931,3257.0,11.31276377091863,0.0512914170685565,12.89253510467529,0.0056869885884225,11.31276377091863,0.0512914170685565,27.1459789276123,1.0,,,,,,,,,,,,,,,,,46633.0,83.7628,-5.37719,9.89,0.002,9.554,0.002,9.187,0.01,8.544,0.025,11.987,0.022,11.002,0.031,10.565,0.021,disks,492,492,83.76287,-5.377167,11.987,0.022,11.002,0.031,10.565,0.021,0.1011377075161538
3229,3369.0,83.7629492402185,-5.426798444902325,3.759994268417358,1.492705345153809,3258.0,16.02431700049094,0.0846713904140423,15.104306029846194,0.0055969604291021,16.02431700049094,0.0846713904140423,6.176518440246582,1.0,,,,,,,,,,,,,,,,,46191.0,83.76299,-5.42677,14.318,0.11,,,,,,,16.497,0.14,16.49,0.263,15.604,0.173,star_or_galaxy,493,493,83.762924,-5.426777,16.756,0.015,16.048,0.007,15.509,0.007,0.11892290363009622
3230,3370.0,83.76345451701616,-5.298147410771173,4.695691585540771,3.523362874984741,3259.0,12.047645021803126,0.047840318012784,11.909035491516114,0.0017289471579715,12.047645021803126,0.047840318012784,10.39793968200684,1.0,,,,,,,,,,,,,,,,,47307.0,83.76342,-5.29814,10.732,0.003,10.325,0.004,10.226,0.021,,,13.336,0.031,12.334,0.032,11.719,0.024,disks,500,500,83.763433,-5.298141,13.03,0.007,12.042,0.005,11.654,0.006,0.0805091057901189
3232,3372.0,83.76534497803965,-5.660493403439343,4.018576145172119,2.034214496612549,3261.0,13.482408393590775,0.0305875194191278,13.165636825134277,0.0018043258460238,13.482408393590775,0.0305875194191278,2.623921394348145,1.0,,,,,,,,,,,,,,,,,44492.0,83.76526,-5.66051,12.263,0.004,12.101,0.005,12.154,0.029,,,14.626,0.034,13.334,0.036,12.761,0.023,star_or_galaxy,525,525,83.765328,-5.660479,14.572,0.009,13.328,0.005,12.732,0.007,0.07992556191894168
3233,3373.0,83.76631414754294,-5.469076452279983,5.328875064849854,1.261566281318665,3262.0,14.441580574087686,0.0416308409265602,14.119038390686034,0.002260903827846,14.441580574087686,0.0416308409265602,3.968240737915039,1.0,,,,,,,,,,,,,,,,,70360.0,83.76621,-5.4691,,,13.468,0.058,,,,,15.496,0.04,14.64,0.04,14.169,0.035,star_or_galaxy,532,532,83.766308,-5.469066,15.362,0.007,14.497,0.003,13.964,0.003,0.04360299246327892
3234,3374.0,83.76632978307077,-5.484256011266946,6.900926113128662,4.370193481445312,3263.0,10.761952648428826,0.0518739208558175,12.843182372619625,0.0236166380345821,10.761952648428826,0.0518739208558175,34.42535400390625,1.0,,,,,,,,,,,,,,,,,45763.0,83.76634,-5.48423,9.486,0.004,9.105,0.002,8.827,0.02,8.045,0.022,11.239,0.023,10.436,0.032,10.122,0.023,disks,533,533,83.766335,-5.48426,11.239,0.023,10.436,0.032,10.122,0.023,0.023573196462752175
3235,3375.0,83.7665187091968,-5.316635270331172,4.816497325897217,3.523362874984741,3264.0,11.917004208404306,0.0416638020409321,11.909460830261224,0.0017503678100183,11.917004208404306,0.0416638020409321,10.76994323730469,1.0,,,,,,,,,,,,,,,,,47160.0,83.76649,-5.31666,10.957,0.002,10.523,0.004,10.099,0.01,9.25,0.026,13.271,0.026,12.236,0.033,11.736,0.023,disks,534,534,83.766505,-5.316609,13.136,0.001,,,11.55,0.0,0.10657816559541147
3236,3376.0,83.76684632160305,-5.472384643141374,5.359584331512451,1.128379106521606,3265.0,14.613749664112824,0.0298926748125033,14.352715301086423,0.0023105223663151,14.613749664112824,0.0298926748125033,5.071253776550293,1.0,,,,,,,,,,,,,,,,,45855.0,83.76682,-5.47243,,,12.945,0.041,,,,,15.331,0.05,14.618,0.097,14.204,0.092,star_or_galaxy,535,535,83.766841,-5.472372,15.303,0.007,14.726,0.003,14.355,0.003,0.04934901842354924
3237,3377.0,83.76691907258943,-5.680928915052799,10.52474308013916,3.289762258529663,3266.0,12.539168321219924,0.1047290576909443,13.216985511352537,0.0209388192743063,12.539168321219924,0.1047290576909443,9.577917098999023,1.0,,,,,,,,,,,,,,,,,44336.0,83.76683,-5.68104,11.408,0.003,11.34,0.003,11.303,0.024,11.613,0.101,12.49,0.024,11.835,0.033,11.587,0.026,star_or_galaxy,536,536,83.76685,-5.681005,12.49,0.024,11.835,0.033,11.6,0.004,0.3691218743257935
